,x,y,z
0,3.730895549924157,-67.59673605956701,82.93534826373859
1,8.390436044237847,-0.075437197842239,-0.25791217679455014
2,-0.0754371978422393,8.290058957806483,-0.19262505192602838
3,-0.25791217679455075,-0.19262505192602725,9.025450482585704
